Time, h;T brain, °C;T core, °C;T blood, °C;T skin, °C;T body, °C;T muscles, °C;T fat, °C;HR, beats/min;CO, l/h;SV, mL/stroke;Metabolism, kcal/h;Met. skin, kcal/h;Heat flow skin, kcal/h;Sk conduct, kcal/h;Radiation, kcal/h;Air conv, kcal/h;Water conv, kcal/h;Resp los, kcal/h;Balance, kcal/h;Req evap, kcal/h;Poss evap, kcal/h;Real evap, kcal/h;Dripping, g/h;Evap sw rate, g/h;WL, g;Wettedness;Sweat eff;BF skin, l/h;BF muscles, l/h;Shivering, kcal/h;Activity MET, kcal/h;
1,754;36,745;37,253;37,089;27,203;36,197;37;34,805;90,703;499,869;91,868;265,528;2,2;23,851;229,648;41,052;205,26;0;9;0,735;9,48;723,238;9,48;0;16,344;49,489;0,03;1;2,516;215,933;109,352;156,176;
1,755;36,745;37,253;37,089;27,203;36,197;37;34,805;90,704;499,869;91,868;265,526;2,2;23,851;229,648;41,052;205,26;0;9;0,734;9,48;723,237;9,48;0;16,344;49,506;0,03;1;2,516;215,933;109,35;156,176;
1,756;36,745;37,253;37,089;27,203;36,197;37;34,805;90,704;499,869;91,867;265,525;2,2;23,851;229,648;41,052;205,26;0;9;0,733;9,48;723,237;9,48;0;16,344;49,524;0,03;1;2,516;215,933;109,349;156,176;
1,757;36,745;37,253;37,089;27,203;36,197;37;34,805;90,704;499,869;91,867;265,524;2,2;23,851;229,648;41,052;205,26;0;9;0,732;9,48;723,236;9,48;0;16,344;49,542;0,03;1;2,516;215,933;109,348;156,176;
1,758;36,745;37,253;37,089;27,203;36,197;37;34,805;90,705;499,869;91,867;265,523;2,2;23,851;229,648;41,051;205,259;0;9;0,731;9,48;723,236;9,48;0;16,344;49,559;0,03;1;2,516;215,932;109,347;156,176;
1,759;36,745;37,253;37,089;27,203;36,197;37;34,805;90,705;499,868;91,866;265,521;2,2;23,851;229,648;41,051;205,259;0;9;0,73;9,48;723,235;9,48;0;16,344;49,577;0,03;1;2,516;215,932;109,345;156,176;
1,76;36,745;37,253;37,089;27,203;36,197;37;34,805;90,705;499,868;91,866;265,52;2,2;23,851;229,649;41,051;205,259;0;9;0,729;9,48;723,235;9,48;0;16,344;49,594;0,03;1;2,516;215,932;109,344;156,176;
1,761;36,745;37,253;37,089;27,203;36,197;37;34,805;90,706;499,868;91,865;265,519;2,2;23,851;229,649;41,051;205,259;0;9;0,728;9,48;723,234;9,48;0;16,344;49,612;0,03;1;2,516;215,932;109,343;156,176;
1,762;36,745;37,253;37,09;27,203;36,197;37;34,805;90,706;499,868;91,865;265,518;2,2;23,851;229,649;41,051;205,259;0;9;0,726;9,48;723,234;9,48;0;16,344;49,63;0,03;1;2,516;215,931;109,342;156,176;
1,763;36,745;37,253;37,09;27,203;36,197;37;34,805;90,706;499,867;91,865;265,516;2,2;23,851;229,649;41,051;205,259;0;9;0,725;9,48;723,233;9,48;0;16,344;49,647;0,03;1;2,516;215,931;109,34;156,176;
1,764;36,745;37,253;37,09;27,203;36,197;37;34,805;90,707;499,867;91,864;265,515;2,2;23,851;229,649;41,051;205,258;0;9;0,724;9,48;723,233;9,48;0;16,344;49,665;0,03;1;2,516;215,931;109,339;156,176;
1,765;36,745;37,253;37,09;27,203;36,197;37;34,805;90,707;499,867;91,864;265,514;2,2;23,851;229,649;41,051;205,258;0;9;0,723;9,48;723,232;9,48;0;16,344;49,682;0,03;1;2,516;215,931;109,338;156,176;
1,766;36,745;37,253;37,09;27,203;36,197;37;34,805;90,708;499,867;91,863;265,512;2,2;23,851;229,649;41,051;205,258;0;9;0,722;9,48;723,232;9,48;0;16,344;49,7;0,03;1;2,516;215,931;109,336;156,176;
1,767;36,745;37,253;37,09;27,203;36,197;37;34,805;90,708;499,867;91,863;265,511;2,2;23,851;229,649;41,051;205,258;0;9;0,721;9,48;723,231;9,48;0;16,344;49,718;0,03;1;2,516;215,93;109,335;156,176;
1,768;36,745;37,253;37,09;27,203;36,197;37;34,805;90,708;499,866;91,863;265,51;2,2;23,851;229,649;41,051;205,258;0;9;0,72;9,48;723,231;9,48;0;16,344;49,735;0,03;1;2,516;215,93;109,334;156,176;
1,769;36,745;37,253;37,09;27,203;36,198;37;34,805;90,709;499,866;91,862;265,509;2,2;23,851;229,649;41,051;205,258;0;9;0,719;9,48;723,231;9,48;0;16,344;49,753;0,03;1;2,516;215,93;109,333;156,176;
1,77;36,745;37,253;37,09;27,203;36,198;37;34,805;90,709;499,866;91,862;265,507;2,2;23,851;229,649;41,051;205,257;0;9;0,718;9,48;723,23;9,48;0;16,344;49,77;0,03;1;2,516;215,93;109,331;156,176;
1,771;36,745;37,253;37,09;27,203;36,198;37;34,805;90,709;499,866;91,861;265,506;2,2;23,851;229,649;41,051;205,257;0;9;0,717;9,48;723,23;9,48;0;16,344;49,788;0,03;1;2,516;215,93;109,33;156,176;
1,772;36,745;37,253;37,09;27,203;36,198;37;34,805;90,71;499,866;91,861;265,505;2,2;23,851;229,649;41,051;205,257;0;9;0,716;9,48;723,229;9,48;0;16,344;49,806;0,03;1;2,516;215,929;109,329;156,176;
1,773;36,745;37,253;37,09;27,203;36,198;37;34,805;90,71;499,865;91,861;265,504;2,2;23,851;229,649;41,051;205,257;0;9;0,715;9,48;723,229;9,48;0;16,344;49,823;0,03;1;2,516;215,929;109,328;156,176;
1,774;36,745;37,253;37,09;27,203;36,198;37;34,805;90,71;499,865;91,86;265,502;2,2;23,852;229,649;41,051;205,257;0;9;0,714;9,48;723,228;9,48;0;16,344;49,841;0,03;1;2,516;215,929;109,326;156,176;
1,775;36,745;37,253;37,09;27,203;36,198;37;34,805;90,711;499,865;91,86;265,501;2,2;23,852;229,649;41,051;205,257;0;9;0,713;9,48;723,228;9,48;0;16,344;49,858;0,03;1;2,516;215,929;109,325;156,176;
1,776;36,745;37,253;37,09;27,203;36,198;37;34,805;90,711;499,865;91,859;265,5;2,2;23,852;229,649;41,051;205,256;0;9;0,712;9,48;723,227;9,48;0;16,344;49,876;0,03;1;2,516;215,929;109,324;156,176;
1,777;36,745;37,253;37,09;27,203;36,198;37,001;34,805;90,711;499,865;91,859;265,499;2,2;23,852;229,649;41,051;205,256;0;9;0,711;9,48;723,227;9,48;0;16,344;49,893;0,03;1;2,516;215,928;109,323;156,176;
1,778;36,745;37,253;37,09;27,203;36,198;37,001;34,805;90,712;499,864;91,859;265,497;2,2;23,852;229,649;41,051;205,256;0;9;0,71;9,48;723,227;9,48;0;16,344;49,911;0,03;1;2,516;215,928;109,321;156,176;
1,779;36,745;37,253;37,09;27,202;36,198;37,001;34,805;90,712;499,864;91,858;265,496;2,2;23,852;229,649;41,051;205,256;0;9;0,708;9,48;723,226;9,48;0;16,344;49,929;0,03;1;2,516;215,928;109,32;156,176;
1,78;36,745;37,253;37,09;27,202;36,198;37,001;34,805;90,713;499,864;91,858;265,495;2,2;23,852;229,65;41,051;205,256;0;9;0,707;9,48;723,226;9,48;0;16,344;49,946;0,03;1;2,516;215,928;109,319;156,176;
1,781;36,745;37,253;37,09;27,202;36,198;37,001;34,805;90,713;499,864;91,857;265,494;2,2;23,852;229,65;41,051;205,256;0;9;0,706;9,48;723,225;9,48;0;16,344;49,964;0,03;1;2,516;215,928;109,318;156,176;
1,782;36,746;37,253;37,09;27,202;36,198;37,001;34,805;90,713;499,864;91,857;265,492;2,2;23,852;229,65;41,051;205,255;0;9;0,705;9,48;723,225;9,48;0;16,344;49,981;0,03;1;2,516;215,927;109,316;156,176;
1,783;36,746;37,253;37,09;27,202;36,198;37,001;34,805;90,714;499,863;91,857;265,491;2,2;23,852;229,65;41,051;205,255;0;9;0,704;9,48;723,224;9,48;0;16,344;49,999;0,03;1;2,516;215,927;109,315;156,176;
1,784;36,746;37,253;37,09;27,202;36,198;37,001;34,805;90,714;499,863;91,856;265,49;2,2;23,852;229,65;41,051;205,255;0;9;0,703;9,48;723,224;9,48;0;16,344;50,016;0,03;1;2,516;215,927;109,314;156,176;
1,785;36,746;37,253;37,09;27,202;36,198;37,001;34,805;90,714;499,863;91,856;265,489;2,2;23,852;229,65;41,051;205,255;0;9;0,702;9,48;723,224;9,48;0;16,344;50,034;0,03;1;2,516;215,927;109,313;156,176;
1,786;36,746;37,253;37,09;27,202;36,198;37,001;34,805;90,715;499,863;91,855;265,488;2,2;23,852;229,65;41,051;205,255;0;9;0,701;9,48;723,223;9,48;0;16,344;50,051;0,03;1;2,516;215,926;109,312;156,176;
1,787;36,746;37,253;37,09;27,202;36,198;37,001;34,805;90,715;499,862;91,855;265,486;2,2;23,852;229,65;41,051;205,255;0;9;0,7;9,48;723,223;9,48;0;16,344;50,069;0,03;1;2,516;215,926;109,31;156,176;
1,788;36,746;37,253;37,09;27,202;36,198;37,001;34,805;90,715;499,862;91,855;265,485;2,2;23,852;229,65;41,051;205,255;0;9;0,699;9,48;723,222;9,48;0;16,344;50,087;0,03;1;2,516;215,926;109,309;156,176;
1,789;36,746;37,254;37,09;27,202;36,198;37,001;34,805;90,716;499,862;91,854;265,484;2,2;23,852;229,65;41,05;205,254;0;9;0,698;9,48;723,222;9,48;0;16,344;50,104;0,03;1;2,516;215,926;109,308;156,176;
1,79;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,716;499,862;91,854;265,483;2,2;23,852;229,65;41,05;205,254;0;9;0,697;9,48;723,222;9,48;0;16,344;50,122;0,03;1;2,516;215,926;109,307;156,176;
1,791;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,716;499,862;91,854;265,482;2,2;23,852;229,65;41,05;205,254;0;9;0,696;9,48;723,221;9,48;0;16,344;50,139;0,03;1;2,516;215,925;109,306;156,176;
1,792;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,717;499,861;91,853;265,48;2,2;23,852;229,65;41,05;205,254;0;9;0,695;9,48;723,221;9,48;0;16,344;50,157;0,03;1;2,516;215,925;109,304;156,176;
1,793;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,717;499,861;91,853;265,479;2,2;23,852;229,65;41,05;205,254;0;9;0,694;9,48;723,22;9,48;0;16,344;50,174;0,03;1;2,516;215,925;109,303;156,176;
1,794;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,717;499,861;91,852;265,478;2,2;23,852;229,65;41,05;205,254;0;9;0,693;9,48;723,22;9,48;0;16,344;50,192;0,03;1;2,516;215,925;109,302;156,176;
1,795;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,718;499,861;91,852;265,477;2,2;23,852;229,65;41,05;205,254;0;9;0,692;9,48;723,22;9,48;0;16,344;50,209;0,03;1;2,516;215,925;109,301;156,176;
1,796;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,718;499,861;91,852;265,476;2,2;23,852;229,65;41,05;205,253;0;9;0,691;9,48;723,219;9,48;0;16,344;50,227;0,03;1;2,516;215,924;109,3;156,176;
1,797;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,718;499,86;91,851;265,474;2,2;23,852;229,65;41,05;205,253;0;9;0,69;9,48;723,219;9,48;0;16,344;50,244;0,03;1;2,516;215,924;109,298;156,176;
1,798;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,719;499,86;91,851;265,473;2,2;23,852;229,65;41,05;205,253;0;9;0,689;9,48;723,218;9,48;0;16,344;50,262;0,03;1;2,516;215,924;109,297;156,176;
1,799;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,719;499,86;91,85;265,472;2,2;23,852;229,651;41,05;205,253;0;9;0,688;9,48;723,218;9,48;0;16,344;50,28;0,03;1;2,516;215,924;109,296;156,176;
1,8;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,719;499,86;91,85;265,471;2,2;23,852;229,651;41,05;205,253;0;9;0,687;9,48;723,218;9,48;0;16,344;50,297;0,03;1;2,516;215,924;109,295;156,176;
1,801;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,72;499,86;91,85;265,47;2,2;23,852;229,651;41,05;205,253;0;9;0,686;9,48;723,217;9,48;0;16,344;50,315;0,03;1;2,516;215,923;109,294;156,176;
1,802;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,72;499,859;91,849;265,468;2,2;23,852;229,651;41,05;205,252;0;9;0,685;9,48;723,217;9,48;0;16,344;50,332;0,03;1;2,516;215,923;109,292;156,176;
1,803;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,72;499,859;91,849;265,467;2,2;23,852;229,651;41,05;205,252;0;9;0,684;9,48;723,216;9,48;0;16,344;50,35;0,03;1;2,516;215,923;109,291;156,176;
1,804;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,721;499,859;91,849;265,466;2,2;23,852;229,651;41,05;205,252;0;9;0,683;9,48;723,216;9,48;0;16,344;50,367;0,03;1;2,516;215,923;109,29;156,176;
1,805;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,721;499,859;91,848;265,465;2,2;23,853;229,651;41,05;205,252;0;9;0,682;9,48;723,216;9,48;0;16,344;50,385;0,03;1;2,516;215,923;109,289;156,176;
1,806;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,721;499,859;91,848;265,464;2,2;23,853;229,651;41,05;205,252;0;9;0,681;9,48;723,215;9,48;0;16,344;50,402;0,03;1;2,516;215,923;109,288;156,176;
1,807;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,722;499,859;91,847;265,462;2,2;23,853;229,651;41,05;205,252;0;9;0,68;9,48;723,215;9,48;0;16,344;50,42;0,03;1;2,516;215,922;109,286;156,176;
1,808;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,722;499,858;91,847;265,461;2,2;23,853;229,651;41,05;205,252;0;9;0,679;9,48;723,215;9,48;0;16,344;50,437;0,03;1;2,516;215,922;109,285;156,176;
1,809;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,722;499,858;91,847;265,46;2,2;23,853;229,651;41,05;205,252;0;9;0,678;9,48;723,214;9,48;0;16,344;50,455;0,03;1;2,516;215,922;109,284;156,176;
1,81;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,723;499,858;91,846;265,459;2,2;23,853;229,651;41,05;205,251;0;9;0,677;9,48;723,214;9,48;0;16,344;50,472;0,03;1;2,516;215,922;109,283;156,176;
1,811;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,723;499,858;91,846;265,458;2,2;23,853;229,651;41,05;205,251;0;9;0,676;9,48;723,213;9,48;0;16,344;50,49;0,03;1;2,516;215,922;109,282;156,176;
1,812;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,723;499,858;91,846;265,457;2,2;23,853;229,651;41,05;205,251;0;9;0,675;9,48;723,213;9,48;0;16,344;50,507;0,03;1;2,516;215,921;109,281;156,176;
1,813;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,724;499,857;91,845;265,455;2,2;23,853;229,651;41,05;205,251;0;9;0,674;9,48;723,213;9,48;0;16,344;50,525;0,03;1;2,516;215,921;109,279;156,176;
1,814;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,724;499,857;91,845;265,454;2,2;23,853;229,651;41,05;205,251;0;9;0,673;9,48;723,212;9,48;0;16,344;50,542;0,03;1;2,516;215,921;109,278;156,176;
1,815;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,724;499,857;91,845;265,453;2,2;23,853;229,651;41,05;205,251;0;9;0,672;9,48;723,212;9,48;0;16,344;50,56;0,03;1;2,516;215,921;109,277;156,176;
1,816;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,725;499,857;91,844;265,452;2,2;23,853;229,651;41,05;205,251;0;9;0,671;9,48;723,212;9,48;0;16,344;50,577;0,03;1;2,516;215,921;109,276;156,176;
1,817;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,725;499,857;91,844;265,451;2,2;23,853;229,651;41,05;205,25;0;9;0,67;9,48;723,211;9,48;0;16,344;50,595;0,03;1;2,516;215,92;109,275;156,176;
1,818;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,725;499,856;91,843;265,45;2,2;23,853;229,652;41,05;205,25;0;9;0,669;9,48;723,211;9,48;0;16,344;50,612;0,03;1;2,516;215,92;109,274;156,176;
1,819;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,726;499,856;91,843;265,449;2,2;23,853;229,652;41,05;205,25;0;9;0,668;9,48;723,211;9,48;0;16,344;50,63;0,03;1;2,516;215,92;109,273;156,176;
1,82;36,746;37,254;37,09;27,202;36,198;37,001;34,806;90,726;499,856;91,843;265,447;2,2;23,853;229,652;41,05;205,25;0;9;0,667;9,48;723,21;9,48;0;16,344;50,647;0,03;1;2,516;215,92;109,271;156,176;
1,821;36,746;37,254;37,091;27,202;36,198;37,001;34,806;90,726;499,856;91,842;265,446;2,2;23,853;229,652;41,05;205,25;0;9;0,666;9,48;723,21;9,48;0;16,344;50,665;0,03;1;2,516;215,92;109,27;156,176;
1,822;36,746;37,254;37,091;27,202;36,198;37,001;34,806;90,727;499,856;91,842;265,445;2,2;23,853;229,652;41,05;205,25;0;9;0,665;9,48;723,21;9,48;0;16,344;50,682;0,03;1;2,516;215,919;109,269;156,176;
1,823;36,746;37,254;37,091;27,202;36,198;37,001;34,806;90,727;499,855;91,842;265,444;2,2;23,853;229,652;41,05;205,25;0;9;0,664;9,48;723,209;9,48;0;16,344;50,7;0,03;1;2,516;215,919;109,268;156,176;
1,824;36,746;37,254;37,091;27,202;36,198;37,001;34,806;90,727;499,855;91,841;265,443;2,2;23,853;229,652;41,05;205,25;0;9;0,663;9,48;723,209;9,48;0;16,344;50,717;0,03;1;2,516;215,919;109,267;156,176;
1,825;36,746;37,254;37,091;27,202;36,198;37,001;34,806;90,728;499,855;91,841;265,442;2,2;23,853;229,652;41,049;205,249;0;9;0,662;9,48;723,209;9,48;0;16,344;50,735;0,03;1;2,516;215,919;109,266;156,176;
1,826;36,746;37,254;37,091;27,202;36,198;37,001;34,806;90,728;499,855;91,841;265,441;2,2;23,853;229,652;41,049;205,249;0;9;0,661;9,48;723,208;9,48;0;16,344;50,752;0,03;1;2,516;215,919;109,265;156,176;
1,827;36,746;37,254;37,091;27,202;36,198;37,001;34,806;90,728;499,855;91,84;265,439;2,2;23,853;229,652;41,049;205,249;0;9;0,66;9,48;723,208;9,48;0;16,344;50,77;0,03;1;2,516;215,918;109,263;156,176;
1,828;36,746;37,254;37,091;27,202;36,198;37,001;34,806;90,729;499,854;91,84;265,438;2,2;23,853;229,652;41,049;205,249;0;9;0,659;9,48;723,208;9,48;0;16,344;50,787;0,03;1;2,516;215,918;109,262;156,176;
1,829;36,746;37,254;37,091;27,202;36,198;37,001;34,806;90,729;499,854;91,839;265,437;2,2;23,853;229,652;41,049;205,249;0;9;0,658;9,48;723,207;9,48;0;16,344;50,805;0,03;1;2,516;215,918;109,261;156,176;
1,83;36,746;37,254;37,091;27,202;36,199;37,001;34,806;90,729;499,854;91,839;265,436;2,2;23,853;229,652;41,049;205,249;0;9;0,657;9,48;723,207;9,48;0;16,344;50,822;0,03;1;2,516;215,918;109,26;156,176;
1,831;36,746;37,254;37,091;27,202;36,199;37,001;34,806;90,729;499,854;91,839;265,435;2,2;23,853;229,652;41,049;205,249;0;9;0,656;9,48;723,207;9,48;0;16,344;50,84;0,03;1;2,516;215,918;109,259;156,176;
1,832;36,746;37,254;37,091;27,202;36,199;37,001;34,806;90,73;499,854;91,838;265,434;2,2;23,853;229,652;41,049;205,249;0;9;0,655;9,48;723,206;9,48;0;16,344;50,857;0,03;1;2,516;215,918;109,258;156,176;
1,833;36,746;37,254;37,091;27,202;36,199;37,001;34,806;90,73;499,854;91,838;265,433;2,2;23,853;229,652;41,049;205,248;0;9;0,654;9,48;723,206;9,48;0;16,344;50,875;0,03;1;2,516;215,917;109,257;156,176;
1,834;36,746;37,254;37,091;27,202;36,199;37,001;34,806;90,73;499,853;91,838;265,431;2,2;23,853;229,652;41,049;205,248;0;9;0,653;9,48;723,206;9,48;0;16,344;50,892;0,03;1;2,516;215,917;109,255;156,176;
1,835;36,747;37,254;37,091;27,202;36,199;37,001;34,806;90,731;499,853;91,837;265,43;2,2;23,853;229,652;41,049;205,248;0;9;0,652;9,48;723,205;9,48;0;16,344;50,91;0,03;1;2,516;215,917;109,254;156,176;
1,836;36,747;37,254;37,091;27,202;36,199;37,001;34,806;90,731;499,853;91,837;265,429;2,2;23,853;229,653;41,049;205,248;0;9;0,651;9,48;723,205;9,48;0;16,344;50,927;0,03;1;2,516;215,917;109,253;156,176;
1,837;36,747;37,254;37,091;27,202;36,199;37,001;34,806;90,731;499,853;91,837;265,428;2,2;23,853;229,653;41,049;205,248;0;9;0,65;9,48;723,205;9,48;0;16,344;50,945;0,03;1;2,516;215,917;109,252;156,176;
1,838;36,747;37,254;37,091;27,202;36,199;37,001;34,806;90,732;499,853;91,836;265,427;2,2;23,853;229,653;41,049;205,248;0;9;0,649;9,48;723,204;9,48;0;16,344;50,962;0,03;1;2,516;215,916;109,251;156,176;
1,839;36,747;37,254;37,091;27,202;36,199;37,001;34,806;90,732;499,852;91,836;265,426;2,2;23,853;229,653;41,049;205,248;0;9;0,648;9,48;723,204;9,48;0;16,344;50,979;0,03;1;2,516;215,916;109,25;156,176;
1,84;36,747;37,254;37,091;27,202;36,199;37,001;34,806;90,732;499,852;91,836;265,425;2,2;23,854;229,653;41,049;205,248;0;9;0,647;9,48;723,204;9,48;0;16,344;50,997;0,03;1;2,516;215,916;109,249;156,176;
1,841;36,747;37,255;37,091;27,202;36,199;37,001;34,806;90,733;499,852;91,835;265,424;2,2;23,854;229,653;41,049;205,247;0;9;0,646;9,48;723,203;9,48;0;16,344;51,014;0,03;1;2,516;215,916;109,248;156,176;
1,842;36,747;37,255;37,091;27,202;36,199;37,001;34,806;90,733;499,852;91,835;265,423;2,2;23,854;229,653;41,049;205,247;0;9;0,645;9,48;723,203;9,48;0;16,344;51,032;0,03;1;2,516;215,916;109,247;156,176;
1,843;36,747;37,255;37,091;27,202;36,199;37,001;34,806;90,733;499,852;91,835;265,421;2,2;23,854;229,653;41,049;205,247;0;9;0,644;9,48;723,203;9,48;0;16,344;51,049;0,03;1;2,516;215,915;109,245;156,176;
1,844;36,747;37,255;37,091;27,202;36,199;37,001;34,806;90,734;499,852;91,834;265,42;2,2;23,854;229,653;41,049;205,247;0;9;0,643;9,48;723,202;9,48;0;16,344;51,067;0,03;1;2,516;215,915;109,244;156,176;
1,845;36,747;37,255;37,091;27,202;36,199;37,001;34,806;90,734;499,851;91,834;265,419;2,2;23,854;229,653;41,049;205,247;0;9;0,642;9,48;723,202;9,48;0;16,344;51,084;0,03;1;2,516;215,915;109,243;156,176;
1,846;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,734;499,851;91,834;265,418;2,2;23,854;229,653;41,049;205,247;0;9;0,641;9,48;723,202;9,48;0;16,344;51,102;0,03;1;2,516;215,915;109,242;156,176;
1,847;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,734;499,851;91,833;265,417;2,2;23,854;229,653;41,049;205,247;0;9;0,64;9,48;723,202;9,48;0;16,344;51,119;0,03;1;2,516;215,915;109,241;156,176;
1,848;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,735;499,851;91,833;265,416;2,2;23,854;229,653;41,049;205,247;0;9;0,639;9,48;723,201;9,48;0;16,344;51,137;0,03;1;2,516;215,915;109,24;156,176;
1,849;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,735;499,851;91,832;265,415;2,2;23,854;229,653;41,049;205,247;0;9;0,638;9,48;723,201;9,48;0;16,344;51,154;0,03;1;2,516;215,914;109,239;156,176;
1,85;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,735;499,85;91,832;265,414;2,2;23,854;229,653;41,049;205,246;0;9;0,638;9,48;723,201;9,48;0;16,344;51,171;0,03;1;2,516;215,914;109,238;156,176;
1,851;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,736;499,85;91,832;265,413;2,2;23,854;229,653;41,049;205,246;0;9;0,637;9,48;723,2;9,48;0;16,344;51,189;0,03;1;2,516;215,914;109,237;156,176;
1,852;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,736;499,85;91,831;265,412;2,2;23,854;229,653;41,049;205,246;0;9;0,636;9,48;723,2;9,48;0;16,344;51,206;0,03;1;2,516;215,914;109,236;156,176;
1,853;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,736;499,85;91,831;265,411;2,2;23,854;229,653;41,049;205,246;0;9;0,635;9,48;723,2;9,48;0;16,344;51,224;0,03;1;2,516;215,914;109,235;156,176;
1,854;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,737;499,85;91,831;265,409;2,2;23,854;229,654;41,049;205,246;0;9;0,634;9,48;723,2;9,48;0;16,344;51,241;0,03;1;2,516;215,913;109,233;156,176;
1,855;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,737;499,85;91,83;265,408;2,2;23,854;229,654;41,049;205,246;0;9;0,633;9,48;723,199;9,48;0;16,344;51,259;0,03;1;2,516;215,913;109,232;156,176;
1,856;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,737;499,849;91,83;265,407;2,2;23,854;229,654;41,049;205,246;0;9;0,632;9,48;723,199;9,48;0;16,344;51,276;0,03;1;2,516;215,913;109,231;156,176;
1,857;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,738;499,849;91,83;265,406;2,2;23,854;229,654;41,049;205,246;0;9;0,631;9,48;723,199;9,48;0;16,344;51,294;0,03;1;2,516;215,913;109,23;156,176;
1,858;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,738;499,849;91,829;265,405;2,2;23,854;229,654;41,049;205,246;0;9;0,63;9,48;723,198;9,48;0;16,344;51,311;0,03;1;2,516;215,913;109,229;156,176;
1,859;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,738;499,849;91,829;265,404;2,2;23,854;229,654;41,049;205,245;0;9;0,629;9,48;723,198;9,48;0;16,344;51,328;0,03;1;2,516;215,913;109,228;156,176;
1,86;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,738;499,849;91,829;265,403;2,2;23,854;229,654;41,049;205,245;0;9;0,628;9,48;723,198;9,48;0;16,344;51,346;0,03;1;2,516;215,912;109,227;156,176;
1,861;36,747;37,255;37,091;27,202;36,199;37,002;34,806;90,739;499,848;91,828;265,402;2,2;23,854;229,654;41,049;205,245;0;9;0,627;9,48;723,198;9,48;0;16,344;51,363;0,03;1;2,516;215,912;109,226;156,176;
1,862;36,747;37,255;37,091;27,202;36,199;37,002;34,807;90,739;499,848;91,828;265,401;2,2;23,854;229,654;41,049;205,245;0;9;0,626;9,48;723,197;9,48;0;16,344;51,381;0,03;1;2,516;215,912;109,225;156,176;
1,863;36,747;37,255;37,091;27,202;36,199;37,002;34,807;90,739;499,848;91,828;265,4;2,2;23,854;229,654;41,049;205,245;0;9;0,625;9,48;723,197;9,48;0;16,344;51,398;0,03;1;2,516;215,912;109,224;156,176;
1,864;36,747;37,255;37,091;27,202;36,199;37,002;34,807;90,74;499,848;91,827;265,399;2,2;23,854;229,654;41,049;205,245;0;9;0,624;9,48;723,197;9,48;0;16,344;51,416;0,03;1;2,516;215,912;109,223;156,176;
1,865;36,747;37,255;37,091;27,202;36,199;37,002;34,807;90,74;499,848;91,827;265,398;2,2;23,854;229,654;41,049;205,245;0;9;0,623;9,48;723,196;9,48;0;16,344;51,433;0,03;1;2,516;215,912;109,222;156,176;
1,866;36,747;37,255;37,091;27,202;36,199;37,002;34,807;90,74;499,848;91,827;265,397;2,2;23,854;229,654;41,049;205,245;0;9;0,622;9,48;723,196;9,48;0;16,344;51,45;0,03;1;2,516;215,911;109,221;156,176;
